linkId	fromNode	toNode	Time	Electricity
76	845	467	3	2	
76	845	831	5	4	
76	845	846	6	2	
76	845	875	6	4	
76	846	300	1	1	
76	846	835	5	3	
76	846	836	5	3	
76	846	845	6	2	
76	846	847	7	4	
76	846	856	6	4	
76	847	301	1	1	
76	847	839	5	3	
76	847	840	5	3	
76	847	846	7	5	
76	847	848	6	2	
76	847	857	6	5	
76	848	302	1	1	
76	848	447	4	2	
76	848	843	5	2	
76	848	844	5	3	
76	848	847	6	3	
76	848	858	6	3	
76	849	303	1	1	
76	849	447	3	2	
76	849	664	5	3	
76	849	665	5	2	
76	849	851	5	2	
76	849	853	5	3	
76	849	859	6	5	
76	850	304	1	1	
76	850	668	3	2	
76	850	851	3	3	
76	850	852	3	2	
76	850	854	3	2	
76	851	305	1	1	
76	851	669	3	2	
76	851	849	5	3	
76	851	850	3	2	
76	851	853	3	2	
76	852	306	1	1	
76	852	850	3	3	
76	852	853	3	3	
76	852	854	3	1	
76	852	860	5	2	
76	853	307	1	1	
76	853	849	5	3	
76	853	851	3	2	
76	853	852	3	2	
76	853	860	5	2	
76	854	308	1	1	
76	854	670	6	5	
76	854	850	3	1	
76	854	852	3	3	
76	854	861	6	4	
76	854	905	5	4	
76	854	907	5	3	
76	855	309	1	1	
76	855	466	3	1	
76	855	467	4	3	
76	855	856	6	2	
76	855	878	6	4	
76	856	310	1	1	
76	856	846	6	5	
76	856	855	6	5	
76	856	857	6	3	
76	856	863	6	3	
76	857	311	1	1	
76	857	847	6	4	
76	857	856	6	4	
76	857	858	6	4	
76	857	885	7	4	
76	858	312	1	1	
76	858	446	2	1	
76	858	848	6	3	
76	858	857	6	3	
76	858	886	7	4	
76	859	313	1	1	
76	859	446	5	2	
76	859	849	6	4	
76	859	860	6	5	
76	859	887	7	5	
76	860	314	1	1	
76	860	852	5	2	
76	860	853	5	2	
76	860	859	6	3	
76	860	861	4	3	
76	860	888	7	5	
76	861	315	1	1	
76	861	854	6	4	
76	861	860	4	2	
76	861	888	7	3	
76	861	907	5	3	
76	861	910	7	4	
76	862	316	1	1	
76	862	465	5	2	
76	862	466	4	4	
76	862	863	6	3	
76	862	889	7	3	
76	863	317	1	1	
76	863	856	6	5	
76	863	862	6	4	
76	863	885	6	4	
76	863	890	7	3	
76	864	318	1	1	
76	864	732	7	4	
76	864	865	6	3	
76	864	867	7	2	
76	864	913	17	10	
76	865	319	1	1	
76	865	733	6	3	
76	865	864	6	2	
76	865	866	6	4	
76	865	868	7	4	
76	866	320	1	1	
76	866	736	5	2	
76	866	737	5	4	
76	866	810	5	2	
76	866	812	5	2	
76	866	865	6	3	
76	866	868	9	7	
76	866	869	7	2	
76	867	321	1	1	
76	867	864	7	2	
76	867	868	6	2	
76	867	870	6	2	
76	868	322	1	1	
76	868	865	7	4	
76	868	866	9	7	
76	868	867	6	3	
76	868	869	6	4	
76	868	871	7	5	
76	869	323	1	1	
76	869	818	5	3	
76	869	820	5	4	
76	869	866	7	3	
76	869	868	6	4	
76	869	872	6	4	
76	870	324	1	1	
76	870	867	6	4	
76	870	871	6	3	
76	871	325	1	1	
76	871	868	7	3	
76	871	870	6	3	
76	871	872	6	4	
76	871	874	6	5	
76	872	326	1	1	
76	872	460	5	4	
76	872	830	5	3	
76	872	832	5	2	
76	872	869	6	5	
76	872	871	6	3	
76	873	327	1	1	
76	873	462	4	2	
76	873	874	6	5	
76	874	328	1	1	
76	874	461	3	1	
76	874	871	6	3	
76	874	873	6	2	
76	874	875	6	5	
76	875	329	1	1	
76	875	460	2	1	
76	875	845	6	3	
76	875	874	6	4	
76	875	878	6	3	
76	876	330	1	1	
76	876	462	3	2	
76	876	877	6	3	
76	876	879	7	3	
76	877	331	1	1	
76	877	461	4	2	
76	877	876	6	4	
76	877	878	6	5	
76	877	880	6	4	
76	878	332	1	1	
76	878	855	6	5	
76	878	875	6	4	
76	878	877	6	3	
76	878	881	7	3	
76	879	333	1	1	
76	879	876	7	3	
76	879	880	6	4	
76	879	882	6	4	
76	880	334	1	1	
76	880	877	6	3	
76	880	879	6	4	
76	880	881	6	4	
76	880	883	6	4	
76	881	335	1	1	
76	881	465	2	1	
76	881	878	7	5	
76	881	880	6	5	
76	881	884	7	4	
76	882	336	1	1	
76	882	879	6	3	
76	882	883	6	5	
76	883	337	1	1	
76	883	464	3	2	
76	883	880	6	5	
76	883	882	6	2	
76	884	338	1	1	
76	884	464	4	2	
76	884	881	7	5	
76	884	889	6	5	
76	885	339	1	1	
76	885	445	5	3	
76	885	857	7	4	
76	885	863	6	5	
76	885	892	7	4	
76	886	340	1	1	
76	886	445	2	2	
76	886	858	7	5	
76	886	887	6	3	
76	886	892	6	3	
76	887	341	1	1	
76	887	859	7	4	
76	887	886	6	4	
76	887	888	7	5	
76	887	893	6	5	
76	888	342	1	1	
76	888	860	7	5	
76	888	861	7	3	
76	888	887	7	3	
76	888	894	6	3	
76	888	910	7	3	
76	889	343	1	1	
76	889	862	7	4	
76	889	884	6	3	
76	889	895	8	5	
76	890	344	1	1	
76	890	863	7	5	
76	890	891	7	3	
76	890	896	7	6	
76	891	345	1	1	
76	891	890	7	4	
76	891	896	8	6	
76	891	897	5	2	
76	891	899	7	3	
76	892	346	1	1	
76	892	885	7	3	
76	892	886	6	5	
76	892	897	5	3	
76	893	347	1	1	
76	893	887	6	3	
76	893	894	7	4	
76	893	898	7	3	
76	893	901	10	8	
76	894	348	1	1	
76	894	888	6	4	
76	894	893	7	3	
76	894	910	9	7	
76	895	349	1	1	
76	895	889	8	4	
76	895	896	7	2	
76	896	350	1	1	
76	896	890	7	5	
76	896	891	8	5	
76	896	895	7	4	
76	896	899	8	3	
76	897	351	1	1	
76	897	443	2	1	
76	897	891	5	4	
76	897	892	5	4	
76	897	899	6	4	
76	898	352	1	1	
76	898	442	7	2	
76	898	443	4	3	
76	898	893	7	3	
76	898	900	5	4	
76	899	353	1	1	
76	899	442	2	2	
76	899	891	7	3	
76	899	896	8	3	
76	899	897	6	3	
76	900	354	1	1	
76	900	898	5	4	
76	900	901	7	3	
76	901	355	1	1	
76	901	893	10	6	
76	901	900	7	3	
76	902	356	1	1	
76	902	513	4	2	
76	902	541	4	2	
76	902	542	3	2	
76	902	660	4	2	
76	902	661	4	2	
76	902	670	7	6	
76	903	357	1	1	
76	903	514	3	2	
76	903	516	8	6	
76	903	542	5	3	
76	903	543	1	1	
76	903	544	4	2	
76	904	358	1	1	
76	904	544	3	1	
76	904	906	6	5	
76	905	359	1	1	
76	905	513	6	5	
76	905	514	7	3	
76	905	670	5	3	
76	905	854	5	3	
76	905	906	8	5	
76	905	907	6	3	
76	906	360	1	1	
76	906	516	2	1	
76	906	904	6	3	
76	906	905	8	4	
76	906	908	7	5	
76	906	909	7	3	
76	906	931	23	15	
76	907	361	1	1	
76	907	854	5	3	
76	907	861	5	3	
76	907	905	6	4	
76	907	908	6	3	
76	907	910	9	4	
76	908	362	1	1	
76	908	517	2	2	
76	908	906	7	4	
76	908	907	6	5	
76	908	911	9	6	
76	908	912	9	5	
76	909	363	1	1	
76	909	517	5	3	
76	909	906	7	4	
76	909	912	7	5	
76	910	364	1	1	
76	910	861	7	4	
76	910	888	7	4	
76	910	894	9	6	
76	910	907	9	4	
76	910	911	5	4	
76	911	365	1	1	
76	911	518	4	3	
76	911	908	9	4	
76	911	910	5	4	
76	912	366	1	1	
76	912	518	3	2	
76	912	908	9	6	
76	912	909	7	4	
76	913	367	1	1	
76	913	417	4	2	
76	913	708	17	12	
76	913	714	12	7	
76	913	720	8	6	
76	913	726	8	3	
76	913	801	21	8	
76	913	864	17	14	
76	914	368	1	1	
76	914	389	4	2	
76	914	780	12	9	
76	914	785	8	5	
76	914	793	8	4	
76	914	915	16	8	
76	915	369	1	1	
76	915	914	16	9	
76	915	916	6	5	
76	916	370	1	1	
76	916	780	7	3	
76	916	915	6	4	
76	916	917	6	4	
76	917	371	1	1	
76	917	781	7	4	
76	917	782	7	4	
76	917	916	6	2	
76	917	918	7	4	
76	918	372	1	1	
76	918	782	7	4	
76	918	783	7	3	
76	918	917	7	3	
76	918	919	6	3	
76	919	373	1	1	
76	919	783	7	4	
76	919	784	6	3	
76	919	918	6	3	
76	919	920	6	3	
76	919	924	9	6	
76	920	374	1	1	
76	920	738	6	2	
76	920	740	5	4	
76	920	919	6	3	
76	920	921	6	2	
76	921	375	1	1	
76	921	418	3	2	
76	921	739	5	2	
76	921	743	7	3	
76	921	920	6	2	
76	922	376	1	1	
76	922	418	5	3	
76	922	743	7	4	
76	922	744	6	4	
76	923	377	1	1	
76	923	418	11	5	
76	924	378	1	1	
76	924	919	9	6	
76	925	379	1	1	
76	925	390	8	6	
76	926	380	1	1	
76	926	417	7	4	
76	927	381	1	1	
76	927	462	8	3	
76	928	382	1	1	
76	928	463	17	13	
76	929	383	1	1	
76	929	442	33	26	
76	930	384	1	1	
76	930	518	39	12	
76	931	385	1	1	
76	931	906	23	14	
76	932	386	1	1	
76	932	515	11	4	
76	933	387	1	1	
76	933	534	7	4	
